frame,id,x1,y1,x2,y2,class,conf
43,13,586,408,635,487,player,0.9208332896232605
43,13,511,399,551,503,player,0.9195934534072876
43,80,1242,280,1279,368,player,0.8926861882209778
43,85,700,422,751,511,player,0.9099128246307373
44,2,666,166,696,236,player,0.9041396975517273
44,3,1013,204,1041,270,player,0.9032339453697205
44,4,433,431,491,537,player,0.9162167906761169
44,5,240,275,280,359,player,0.9071232080459595
44,6,1042,366,1085,438,player,0.7540428042411804
44,7,949,97,970,146,player,0.905737578868866
44,8,1176,144,1204,201,player,0.9025335311889648
44,9,604,166,622,229,player,0.8584929704666138
44,14,801,107,825,161,player,0.8847017288208008
44,13,590,407,637,486,player,0.9014821648597717
44,13,505,397,544,502,player,0.9067716598510742
44,80,1233,282,1276,369,player,0.9014682173728943
44,85,695,433,747,512,player,0.7429533004760742
44,10,850,217,875,286,player,0.886136531829834
44,79,1029,390,1075,455,player,0.8875576257705688
45,2,666,167,691,236,player,0.8802940249443054
45,3,1011,205,1037,270,player,0.8931819796562195
45,4,429,430,489,537,player,0.9171004891395569
45,5,240,274,275,359,player,0.9006354808807373
45,6,1034,368,1080,446,player,0.6619083285331726
45,7,948,99,968,147,player,0.8907579779624939
45,8,1175,146,1204,202,player,0.890106737613678
45,9,600,166,620,229,player,0.8794630765914917
45,14,800,107,823,161,player,0.8943958878517151
45,13,595,404,641,485,player,0.9169228672981262
45,13,499,396,536,501,player,0.9017590284347534
45,80,1226,282,1273,370,player,0.9329482316970825
45,85,682,425,745,511,player,0.9378822445869446
45,10,845,218,870,287,player,0.8854529857635498
45,79,1025,385,1074,457,player,0.8842905163764954
46,2,664,166,686,236,player,0.8820720911026001
46,3,1007,206,1033,271,player,0.8959900140762329
46,4,427,430,485,537,player,0.9223147034645081
46,5,238,273,269,359,player,0.8934577703475952
46,6,1025,369,1073,452,player,0.671257495880127
46,7,947,99,966,146,player,0.8911153674125671
46,8,1173,147,1205,203,player,0.8931964635848999
46,9,595,166,618,229,player,0.8879067301750183
46,14,799,107,821,161,player,0.8794853091239929
46,13,603,403,654,485,player,0.8998388051986694
46,13,491,396,529,501,player,0.9206887483596802
46,80,1221,284,1267,372,player,0.930417537689209
46,85,672,421,738,510,player,0.9216209650039673
46,10,839,219,863,287,player,0.8892707824707031
46,79,1023,382,1066,457,player,0.776618242263794
46,98,1042,368,1077,446,player,0.856515109539032
47,2,661,167,681,237,player,0.8651518225669861
47,3,1004,206,1028,271,player,0.900741457939148
47,4,425,454,473,538,player,0.884687602519989
47,5,236,273,263,358,player,0.889026403427124
47,6,1021,369,1070,452,player,0.9121105670928955
47,7,945,99,963,146,player,0.8929805159568787
47,8,1171,148,1205,203,player,0.899534285068512
47,9,589,167,615,230,player,0.9015138745307922
47,14,798,108,819,155,player,0.8273209929466248
47,13,606,401,658,484,player,0.9082774519920349
47,13,483,396,520,499,player,0.8900590538978577
47,80,1218,285,1260,372,player,0.9247347116470337
47,85,665,417,728,506,player,0.9215312600135803
47,10,833,218,857,287,player,0.8743380904197693
48,2,657,167,677,236,player,0.8776543736457825
48,3,999,206,1023,271,player,0.9049573540687561
48,4,421,461,469,541,player,0.8810098171234131
48,5,233,272,257,358,player,0.8884844183921814
48,6,1016,369,1066,455,player,0.9300774931907654
48,7,943,98,961,146,player,0.8985966444015503
48,8,1169,149,1204,204,player,0.902370274066925
48,9,584,167,613,230,player,0.916205108165741
48,14,797,107,815,159,player,0.8392265439033508
48,13,609,399,656,485,player,0.9017910957336426
48,13,473,398,513,500,player,0.8926165699958801
48,80,1214,287,1253,373,player,0.9065542817115784
48,85,662,413,718,500,player,0.9006749987602234
48,10,824,218,852,287,player,0.8867882490158081
48,102,449,433,475,498,player,0.6766355633735657
49,2,653,166,672,237,player,0.8761447072029114
49,3,993,206,1018,272,player,0.8980369567871094
49,4,417,466,463,542,player,0.8977041244506836
49,5,228,273,252,358,player,0.8683168888092041
49,6,1012,370,1063,458,player,0.9303556084632874
49,7,940,98,958,147,player,0.889148473739624
49,8,1166,149,1204,204,player,0.8710013628005981
49,9,579,167,610,230,player,0.9039327502250671
49,14,794,107,812,161,player,0.8690994381904602
49,13,612,397,657,482,player,0.9163921475410461
49,13,467,400,504,503,player,0.8861700296401978
49,80,1204,288,1247,372,player,0.925826370716095
49,85,671,410,708,478,player,0.8720545768737793
49,10,816,218,847,289,player,0.9007470011711121
49,102,444,434,470,503,player,0.8335473537445068
50,2,646,167,668,237,player,0.8772831559181213
50,3,986,206,1013,273,player,0.9090282320976257
50,4,411,470,460,544,player,0.8810412883758545
50,5,220,273,245,359,player,0.8902110457420349
50,6,1004,372,1058,461,player,0.9353111386299133
50,7,937,99,954,147,player,0.8931789398193359
50,8,1163,149,1203,205,player,0.8836163282394409
50,9,576,168,606,231,player,0.9047442674636841
50,14,790,108,808,163,player,0.8233410120010376
50,13,616,395,656,476,player,0.9095754623413086
50,13,462,403,496,504,player,0.8886073231697083
50,80,1198,288,1240,373,player,0.923309862613678
50,85,673,406,701,471,player,0.879772424697876
50,10,807,219,842,291,player,0.8849987983703613
50,109,657,444,689,495,player,0.8903504014015198
51,2,638,168,663,238,player,0.9099422097206116
51,3,979,208,1007,274,player,0.9055406451225281
51,4,405,472,456,544,player,0.822922945022583
51,5,211,273,239,360,player,0.8854517936706543
51,6,996,375,1054,463,player,0.9361169934272766
51,7,933,100,950,148,player,0.8946772813796997
51,8,1161,149,1202,205,player,0.8846981525421143
51,9,571,169,602,231,player,0.901418924331665
51,14,785,109,804,164,player,0.8742192983627319
51,13,616,394,652,474,player,0.9135429263114929
51,13,457,404,489,506,player,0.8778546452522278
51,80,1190,289,1232,376,player,0.9379556179046631
51,85,671,403,695,466,player,0.9009328484535217
51,10,800,220,836,292,player,0.8795573115348816
51,102,433,441,462,511,player,0.6786245107650757
51,109,651,440,684,494,player,0.8942608833312988
52,2,630,168,659,238,player,0.9064745306968689
52,3,973,209,1001,275,player,0.9037534594535828
52,4,400,452,454,544,player,0.9034517407417297
52,5,202,273,232,361,player,0.8907830119132996
52,6,991,377,1048,465,player,0.932084321975708
52,7,929,101,946,149,player,0.8935734033584595
52,8,1160,148,1200,205,player,0.9004470705986023
52,9,567,169,597,232,player,0.9047374725341797
52,14,779,110,799,165,player,0.865674614906311
52,16,898,238,925,313,player,0.8053407669067383
52,13,614,394,653,472,player,0.9096722602844238
52,13,451,404,484,505,player,0.9058676362037659
52,80,1180,289,1225,378,player,0.9286305904388428
52,85,663,400,689,462,player,0.8437910676002502
52,10,792,222,828,293,player,0.8697832226753235
52,109,643,421,685,493,player,0.7964861989021301
53,2,622,169,654,239,player,0.911374568939209
53,3,967,211,995,276,player,0.9135656356811523
53,4,396,445,450,545,player,0.8986741304397583
53,5,195,274,226,362,player,0.9102376103401184
53,6,986,380,1042,468,player,0.920660138130188
53,7,924,103,941,150,player,0.8884902596473694
53,8,1159,148,1196,206,player,0.9015702605247498
53,9,562,169,592,233,player,0.9017757177352905
53,14,773,111,794,165,player,0.8874819278717041
53,13,610,392,653,475,player,0.9245792627334595
53,13,444,402,477,506,player,0.8929581046104431
53,80,1169,291,1216,380,player,0.9303080439567566
53,10,784,224,819,294,player,0.6001554131507874
53,109,642,403,684,489,player,0.867908239364624
54,2,615,170,649,239,player,0.9175320267677307
54,3,961,212,989,277,player,0.8980929851531982
54,4,393,443,444,546,player,0.8953137397766113
54,5,187,276,221,362,player,0.9126869440078735
54,6,980,381,1039,471,player,0.9182360768318176
54,7,919,104,937,152,player,0.8870988488197327
54,8,1160,148,1191,206,player,0.8975589275360107
54,9,557,170,584,233,player,0.8908957242965698
54,14,767,112,788,166,player,0.8961896300315857
54,13,607,390,652,474,player,0.8973480463027954
54,13,436,401,469,505,player,0.8648420572280884
54,80,1159,294,1206,381,player,0.9274491667747498
54,10,776,224,811,294,player,0.8328399658203125
54,109,634,395,680,485,player,0.8610169291496277
55,2,609,172,644,241,player,0.9042417407035828
55,3,955,213,982,278,player,0.908819854259491
55,4,389,440,439,547,player,0.9113890528678894
55,5,180,277,215,363,player,0.9048139452934265
55,6,974,382,1034,473,player,0.9238300919532776
55,7,913,106,931,153,player,0.883113443851471
55,8,1158,148,1186,207,player,0.904936671257019
55,9,552,171,576,233,player,0.8889405727386475
55,13,429,400,459,480,player,0.8782531023025513
55,80,1151,297,1196,383,player,0.9289335608482361
55,10,769,225,803,296,player,0.8784186244010925
55,109,627,393,675,481,player,0.8703278303146362
55,116,608,390,657,473,player,0.8653537034988403
56,2,603,173,638,242,player,0.9011141657829285
56,3,949,213,975,279,player,0.905664324760437
56,4,386,457,433,548,player,0.8905557990074158
56,5,173,277,209,364,player,0.9097405076026917
56,6,972,382,1032,474,player,0.915245771408081
56,7,907,108,925,154,player,0.890345573425293
56,8,1156,149,1181,208,player,0.8860356211662292
56,9,545,171,566,235,player,0.8789187669754028
56,14,756,114,776,168,player,0.8899522423744202
56,13,611,390,654,474,player,0.771335780620575
56,13,419,397,449,467,player,0.87637859582901
56,80,1138,300,1186,384,player,0.9279977679252625
56,109,623,387,671,478,player,0.9037187099456787
56,112,765,225,795,298,player,0.8911306262016296
56,85,612,390,659,473,player,0.6213593482971191
56,102,410,443,437,503,player,0.6919150352478027
57,2,597,174,631,242,player,0.9114187359809875
57,3,943,214,968,280,player,0.9022994637489319
57,4,382,447,428,548,player,0.9035211801528931
57,5,166,278,203,365,player,0.9096053838729858
57,6,971,382,1030,475,player,0.9274613857269287
57,7,901,110,919,156,player,0.8839592337608337
57,8,1151,151,1175,210,player,0.8897125720977783
57,9,538,172,556,235,player,0.8813773989677429
57,14,749,116,770,169,player,0.891751766204834
57,13,409,394,441,462,player,0.8890479207038879
57,80,1128,302,1177,385,player,0.9357995390892029
57,109,614,385,667,478,player,0.8950493335723877
57,10,755,227,786,300,player,0.8981344103813171
58,2,591,175,623,243,player,0.8956418037414551
58,3,936,215,962,282,player,0.9025041460990906
58,4,377,445,424,548,player,0.9071341753005981
58,5,160,279,196,365,player,0.9104596972465515
58,6,972,381,1029,475,player,0.9315577745437622
58,7,895,111,914,157,player,0.904105007648468
58,8,1145,153,1169,211,player,0.9000786542892456
58,9,530,174,548,237,player,0.8790597915649414
58,14,743,117,763,170,player,0.8923529982566833
58,13,400,392,434,457,player,0.862236738204956
58,80,1120,303,1168,387,player,0.9292850494384766
58,109,607,383,663,476,player,0.9260027408599854
58,10,745,228,777,302,player,0.8953069448471069
59,2,583,176,615,244,player,0.9006238579750061
59,3,928,216,955,284,player,0.8952665328979492
59,4,371,445,421,551,player,0.9269686937332153
59,5,153,279,188,366,player,0.8882426619529724
59,6,976,382,1028,474,player,0.9312963485717773
59,7,889,113,908,158,player,0.9044802188873291
59,8,1138,155,1164,212,player,0.89682936668396
59,9,521,175,540,238,player,0.8918155431747437
59,14,737,117,756,171,player,0.8742940425872803
59,80,1116,304,1159,390,player,0.9268726110458374
59,109,620,381,662,467,player,0.798206090927124
59,10,736,230,768,305,player,0.8916358351707458
59,17,390,391,425,462,player,0.8608589172363281
59,13,602,389,645,473,player,0.8785166144371033
60,2,577,176,606,245,player,0.8878602981567383
60,3,920,217,947,286,player,0.9049513936042786
60,4,363,447,418,553,player,0.9273951053619385
60,5,146,280,180,366,player,0.9090442657470703
60,6,979,382,1026,474,player,0.9269953370094299
60,7,882,113,902,159,player,0.9092723727226257
60,8,1131,159,1160,213,player,0.9276642203330994
60,9,512,176,532,239,player,0.8879885673522949
60,14,730,118,749,172,player,0.8870048522949219
60,80,1111,304,1150,393,player,0.9189348816871643
60,109,627,379,663,452,player,0.8397929668426514
60,10,727,233,758,307,player,0.9013205766677856
60,13,595,390,642,471,player,0.8822165131568909
60,13,381,390,416,475,player,0.8853338956832886
61,2,570,177,596,245,player,0.8786413073539734
61,3,912,218,940,287,player,0.8958385586738586
61,4,356,449,416,554,player,0.9211407899856567
61,5,139,281,171,367,player,0.8743517994880676
61,6,980,383,1024,473,player,0.9182862043380737
61,7,876,113,895,159,player,0.9059248566627502
61,8,1124,163,1156,213,player,0.9179661870002747
61,9,502,176,524,240,player,0.9009403586387634
61,14,723,119,742,172,player,0.8753403425216675
61,80,1105,305,1141,395,player,0.9174039959907532
61,109,626,378,667,449,player,0.8673239350318909
61,10,720,235,749,307,player,0.8821604251861572
61,13,587,391,640,470,player,0.8904146552085876
61,13,369,390,407,485,player,0.8899546265602112
62,2,561,177,587,246,player,0.8861039876937866
62,3,905,220,933,288,player,0.9065108299255371
62,4,348,452,412,555,player,0.9059581160545349
62,5,132,281,161,367,player,0.8792082667350769
62,6,978,384,1022,468,player,0.9048526883125305
62,7,870,112,890,159,player,0.9011684656143188
62,8,1116,165,1152,215,player,0.922529935836792
62,9,492,177,517,241,player,0.9060320258140564
62,14,716,119,735,173,player,0.8924199342727661
62,80,1098,306,1133,395,player,0.915968120098114
62,109,622,378,667,454,player,0.8852442502975464
62,16,845,249,878,323,player,0.8634806275367737
62,10,712,236,740,308,player,0.8866367936134338
62,13,581,392,632,467,player,0.8998557925224304
62,13,358,392,399,493,player,0.8931853175163269
63,2,552,178,579,247,player,0.8819159269332886
63,3,897,221,926,288,player,0.8962392807006836
63,4,342,454,407,556,player,0.915436327457428
63,5,125,282,152,368,player,0.8825053572654724
63,6,976,385,1018,472,player,0.9097225666046143
63,7,865,112,884,159,player,0.900389552116394
63,8,1109,166,1148,215,player,0.9129893183708191
63,9,484,178,509,242,player,0.899666965007782
63,14,708,119,729,174,player,0.8560344576835632
63,80,1090,307,1125,396,player,0.9140082597732544
63,109,622,377,666,449,player,0.8793388605117798
63,10,701,237,732,308,player,0.8808925747871399
63,13,574,393,628,466,player,0.899467945098877
63,13,348,394,390,497,player,0.9022966027259827
63,124,842,249,873,323,player,0.6977047324180603
64,2,543,178,571,249,player,0.8893535137176514
64,3,890,222,918,289,player,0.9116547107696533
64,4,337,454,401,556,player,0.9041496515274048
64,5,118,282,144,369,player,0.8836650252342224
64,6,970,384,1016,474,player,0.9256831407546997
64,7,860,113,878,161,player,0.8976392149925232
64,8,1103,166,1145,215,player,0.8903276324272156
64,9,476,179,501,242,player,0.8861408233642578
64,14,700,120,722,175,player,0.8508496284484863
64,80,1080,308,1117,396,player,0.9219764471054077
64,109,619,377,664,450,player,0.8971263766288757
64,10,691,237,724,310,player,0.8496989011764526
64,13,567,393,624,466,player,0.900901198387146
64,13,339,397,383,498,player,0.9120913147926331
65,2,535,179,563,249,player,0.8870671987533569
65,3,882,222,911,289,player,0.898049533367157
65,4,334,454,397,557,player,0.8999512195587158
65,5,111,283,135,369,player,0.8690600395202637
65,6,963,384,1012,475,player,0.9323717355728149
65,7,855,114,873,163,player,0.8663137555122375
65,8,1099,167,1144,216,player,0.8525185585021973
65,9,470,179,493,243,player,0.8798342347145081
65,14,692,120,715,175,player,0.7782997488975525
65,80,1068,310,1109,398,player,0.9238666892051697
65,109,613,376,664,450,player,0.9158967137336731
65,16,834,250,863,325,player,0.7978615760803223
65,13,560,392,620,466,player,0.8992541432380676
65,13,331,399,373,499,player,0.9079104661941528
66,2,527,180,556,251,player,0.8950203657150269
66,3,873,224,903,290,player,0.9133470058441162
66,4,332,468,390,556,player,0.8835177421569824
66,5,104,285,129,370,player,0.8896657228469849
66,6,961,384,1010,475,player,0.9275835156440735
66,7,849,116,867,164,player,0.8960397839546204
66,8,1098,168,1143,216,player,0.874225378036499
66,9,463,180,485,244,player,0.8673316836357117
66,80,1055,313,1101,400,player,0.9314523935317993
66,109,613,375,664,447,player,0.9105159640312195
66,13,554,391,617,465,player,0.7616671919822693
66,13,322,400,365,501,player,0.918481171131134
66,128,831,251,858,325,player,0.7315601706504822
66,112,676,238,708,314,player,0.5746329426765442
66,85,572,390,617,461,player,0.8373903632164001
67,2,518,180,548,251,player,0.8875848650932312
67,3,865,225,896,291,player,0.9029431343078613
67,4,330,469,384,556,player,0.8993179798126221
67,5,96,285,120,371,player,0.8652398586273193
67,6,961,383,1008,476,player,0.9286734461784363
67,7,842,118,860,165,player,0.882520318031311
67,8,1099,170,1140,216,player,0.864037275314331
67,9,455,180,476,244,player,0.8739029169082642
67,14,676,122,701,177,player,0.8277477025985718
67,80,1045,316,1093,402,player,0.9334231019020081
67,109,613,373,664,447,player,0.9271925091743469
67,13,550,389,615,463,player,0.8633018136024475
67,13,311,399,356,501,player,0.9181656241416931
